name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,tensor,tensor_stem,component,component_label,component_order,layer,submodule,submodule_group,shape,numel,baseline_mean,baseline_std,tuned_mean,tuned_std,delta_mean,delta_std,delta_l1_sum,delta_l2_norm,delta_linf_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,abs_delta_q500,abs_delta_q950,abs_delta_q990,abs_delta_q999,abs_delta_z_q500,abs_delta_z_q950,abs_delta_z_q990,abs_delta_z_q999,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_fraction
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.0.norm1.weight.tensor,transformer_encoder.0.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,0.0,norm1_weight,Norm/deepnorm,512,512,0.1100592315196991,0.06435622274875641,0.1104261577129364,0.06451696902513504,0.00036693376023322344,0.0006302925175987184,0.29529446363449097,0.01650264932005009,0.0023622512817382812,2.8848631473656288,2.8938666235737576,0.005720427097248649,0.9999886337073305,0.037109375,0.00048828125,0.00146484375,0.0018260986544191837,0.0022779458668082952,0.007587163709104061,0.02276149019598961,0.02837485447525978,0.03539588674902916,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.0.norm2.weight.tensor,transformer_encoder.0.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,0.0,norm2_weight,Norm/deepnorm,512,512,0.1267099678516388,0.07354135066270828,0.12689527869224548,0.0736234113574028,0.00018532306421548128,0.000689743144903332,0.28492265939712524,0.016160637091222813,0.002197265625,3.315031703607501,3.3195906269511597,0.004874957024885019,0.9999892449793625,0.025390625,0.00048828125,0.00146484375,0.0018887720070779324,0.0021348893642425537,0.006639546249061823,0.019918639212846756,0.025683127343654633,0.029029779136180878,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.1.deepnorm_alpha.tensor,transformer_encoder.1.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,1.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.1.norm1.weight.tensor,transformer_encoder.1.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,1.0,norm1_weight,Norm/deepnorm,512,512,0.18544712662696838,0.0805526152253151,0.18609097599983215,0.08078491687774658,0.000643832259811461,0.000758701004087925,0.4055200219154358,0.02251566951184436,0.0037841796875,4.5749571584561295,4.590413653116009,0.004921503903096134,0.9999936539962291,0.01171875,0.000732421875,0.001885984092950821,0.0026721209287643433,0.003347545862197876,0.009092465043067932,0.023413067683577538,0.0331723652780056,0.04155725613236427,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.1.norm2.weight.tensor,transformer_encoder.1.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,1.0,norm2_weight,Norm/deepnorm,512,512,0.1759711056947708,0.05737118050456047,0.1761639565229416,0.05751600116491318,0.00019285711459815502,0.0006818791152909398,0.2845125198364258,0.016034410089935048,0.002197265625,4.188045636967703,4.1932104090476905,0.0038286139836672633,0.9999936454851448,0.001953125,0.00048828125,0.0013427734375,0.001953125,0.0021348893642425537,0.008510913699865341,0.023405011743307114,0.034043654799461365,0.03721187263727188,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.2.deepnorm_alpha.tensor,transformer_encoder.2.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,2.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.2.norm1.weight.tensor,transformer_encoder.2.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,2.0,norm1_weight,Norm/deepnorm,512,512,0.23824788630008698,0.0376431904733181,0.23889021575450897,0.03777467831969261,0.0006423392333090305,0.0006772979395464063,0.39304614067077637,0.021121602247098716,0.0030517578125,5.457808704740754,5.472629413634237,0.0038699784821604744,0.9999964291097773,0.0,0.000732421875,0.001708984375,0.0024179108440876007,0.002864629030227661,0.019456949084997177,0.04539955034852028,0.06423234194517136,0.07609950751066208,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.2.norm2.weight.tensor,transformer_encoder.2.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,2.0,norm2_weight,Norm/deepnorm,512,512,0.21235376596450806,0.03058166429400444,0.21262481808662415,0.030642511323094368,0.0002710367552936077,0.0006752287736162543,0.2867166996002197,0.016463600549564417,0.0025634765625,4.85458854621099,4.8608553186359025,0.003391348286851391,0.999995133717886,0.001953125,0.00048828125,0.00146484375,0.0019396990537643433,0.002376347780227661,0.015966465696692467,0.04789939895272255,0.06342684477567673,0.07770496606826782,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.3.deepnorm_alpha.tensor,transformer_encoder.3.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,3.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.3.norm1.weight.tensor,transformer_encoder.3.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,3.0,norm1_weight,Norm/deepnorm,512,512,0.29953742027282715,0.029441900551319122,0.3002002239227295,0.029395518824458122,0.0006628036499023438,0.000696147617418319,0.391357421875,0.021749764671368004,0.002685546875,6.81041944738475,6.825242750161551,0.003193601339740811,0.9999973574855312,0.0,0.000732421875,0.001763913780450821,0.0024145543575286865,0.002685546875,0.024876846000552177,0.059911664575338364,0.08201079070568085,0.0912151038646698,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.3.norm2.weight.tensor,transformer_encoder.3.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,3.0,norm2_weight,Norm/deepnorm,512,512,0.22906064987182617,0.025176841765642166,0.22936534881591797,0.025112461298704147,0.0003046989440917969,0.0006437688134610653,0.2861328125,0.01611605533648866,0.00244140625,5.214264363881574,5.220959406997587,0.003090762993936223,0.999996234147843,0.0,0.00048828125,0.00146484375,0.0018176287412643433,0.00244140625,0.019394055008888245,0.058182165026664734,0.07219444215297699,0.09697027504444122,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.4.deepnorm_alpha.tensor,transformer_encoder.4.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,4.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.4.norm1.weight.tensor,transformer_encoder.4.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,4.0,norm1_weight,Norm/deepnorm,512,512,0.2992434501647949,0.024999048560857773,0.29996371269226074,0.024947384372353554,0.0007202625274658203,0.0006057547288946807,0.3975830078125,0.02129523511521687,0.00244140625,6.794692537538951,6.81083700898351,0.0031340984154268896,0.9999980763215132,0.0,0.000732421875,0.001708984375,0.002197265625,0.00244140625,0.029297979548573494,0.06836195290088654,0.08789394050836563,0.09765993058681488,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.4.norm2.weight.tensor,transformer_encoder.4.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,4.0,norm2_weight,Norm/deepnorm,512,512,0.26636767387390137,0.023428261280059814,0.26663851737976074,0.023346498608589172,0.000270843505859375,0.0006312488112598658,0.27294921875,0.015542767619528325,0.002197265625,6.0504805192778,6.056423642215295,0.0025688484691429067,0.9999973589170906,0.0,0.00048828125,0.0013427734375,0.001708984375,0.002197265625,0.02084154076874256,0.05731423571705818,0.07294539362192154,0.09378693252801895,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.5.deepnorm_alpha.tensor,transformer_encoder.5.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,5.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.5.norm1.weight.tensor,transformer_encoder.5.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,5.0,norm1_weight,Norm/deepnorm,512,512,0.3453552722930908,0.03312533721327782,0.3462402820587158,0.03313736617565155,0.000885009765625,0.0006152906571514904,0.46923828125,0.024389636218246438,0.002685546875,7.850361624971315,7.870321670414798,0.0031068169064546055,0.9999985626264852,0.0,0.0008544921875,0.001953125,0.00244140625,0.0025607943534851074,0.025795720517635345,0.058961644768714905,0.07370205223560333,0.07730618864297867,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.5.norm2.weight.tensor,transformer_encoder.5.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,5.0,norm2_weight,Norm/deepnorm,512,512,0.2933690547943115,0.026023084297776222,0.2936546802520752,0.026012064889073372,0.0002856254577636719,0.0006171059794723988,0.27490234375,0.015386671149012432,0.001953125,6.664248250360399,6.670663906839245,0.0023088382321558953,0.9999980173517531,0.0,0.00048828125,0.001220703125,0.001708984375,0.0018283724784851074,0.018763381987810135,0.046908456832170486,0.06567183881998062,0.07025961577892303,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.6.deepnorm_alpha.tensor,transformer_encoder.6.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,6.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.6.norm1.weight.tensor,transformer_encoder.6.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,6.0,norm1_weight,Norm/deepnorm,512,512,0.37731361389160156,0.03207424655556679,0.3783111572265625,0.03203001245856285,0.0009975433349609375,0.0006263745599426329,0.525390625,0.026652732626001138,0.0029296875,8.56842326202818,8.590830025944406,0.0031105761014529085,0.9999986943881249,0.0,0.0009765625,0.001953125,0.00244140625,0.002680182456970215,0.03044692426919937,0.06089384853839874,0.07611731439828873,0.08356179296970367,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.6.norm2.weight.tensor,transformer_encoder.6.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,6.0,norm2_weight,Norm/deepnorm,512,512,0.3220500946044922,0.03167623281478882,0.32241392135620117,0.03163459524512291,0.0003638267517089844,0.0005980152054689825,0.273193359375,0.015839064046199797,0.00244140625,7.322325276080711,7.3304265359010445,0.0021631194257291345,0.9999984792818543,0.0,0.00048828125,0.00146484375,0.0019262731075286865,0.0023166537284851074,0.015414745546877384,0.04624423757195473,0.06081128492951393,0.0731353685259819,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.7.deepnorm_alpha.tensor,transformer_encoder.7.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,7.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.7.norm1.weight.tensor,transformer_encoder.7.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,7.0,norm1_weight,Norm/deepnorm,512,512,0.3905153274536133,0.037597835063934326,0.3915548324584961,0.037528086453676224,0.0010395050048828125,0.0006352100754156709,0.54345703125,0.027565195656782115,0.002685546875,8.87721160411634,8.9004744156825,0.0031051637480396547,0.9999987896462555,0.0,0.0009765625,0.002197265625,0.002685546875,0.002685546875,0.02597389556467533,0.05844126269221306,0.07142820954322815,0.07142820954322815,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.7.norm2.weight.tensor,transformer_encoder.7.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,7.0,norm2_weight,Norm/deepnorm,512,512,0.32169532775878906,0.04555841535329819,0.32207655906677246,0.0455588698387146,0.00038123130798339844,0.00060660281451419,0.2921142578125,0.0162114706296465,0.00244140625,7.351766942229029,7.360309517198638,0.0022051121529063373,0.9999984888950624,0.0,0.00048828125,0.00146484375,0.001708984375,0.002191901206970215,0.010717693716287613,0.03215308114886284,0.037511926144361496,0.04811187461018562,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.8.deepnorm_alpha.tensor,transformer_encoder.8.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,8.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.8.norm1.weight.tensor,transformer_encoder.8.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,8.0,norm1_weight,Norm/deepnorm,512,512,0.3574991226196289,0.035378359258174896,0.35837554931640625,0.035333793610334396,0.0008764266967773438,0.00063776143360883,0.4716796875,0.024526110068113983,0.002685546875,8.12879456164262,8.148430945886625,0.0030171890656263394,0.9999986488833721,0.0,0.000732421875,0.001953125,0.00244140625,0.002685546875,0.020702533423900604,0.05520675331354141,0.06900843977928162,0.07590928673744202,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.8.norm2.weight.tensor,transformer_encoder.8.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,8.0,norm2_weight,Norm/deepnorm,512,512,0.2291562557220459,0.021944638341665268,0.2302846908569336,0.021794086322188377,0.0011284351348876953,0.0006792835774831474,0.5838623046875,0.029802911188031234,0.0030517578125,5.208934942467921,5.234030641074714,0.005721498063845141,0.9999954594193631,0.0,0.0010986328125,0.0023193359375,0.0026721209287643433,0.0030517578125,0.05006381496787071,0.10569027811288834,0.12176640331745148,0.1390661597251892,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.9.deepnorm_alpha.tensor,transformer_encoder.9.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,9.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.9.norm1.weight.tensor,transformer_encoder.9.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,9.0,norm1_weight,Norm/deepnorm,512,512,0.21958576142787933,0.03401067852973938,0.22017022967338562,0.03396589308977127,0.0005844682455062866,0.000634781492408365,0.36077117919921875,0.019524598479145307,0.0025634765625,5.027902946998241,5.0408179249178255,0.003883248878301838,0.9999958778231539,0.0,0.0006103515625,0.0016712176147848368,0.001953125,0.0024387240409851074,0.017945874482393265,0.049138009548187256,0.05742679908871651,0.07170463353395462,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.9.norm2.weight.tensor,transformer_encoder.9.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,9.0,norm2_weight,Norm/deepnorm,512,512,0.27030277252197266,0.03048752062022686,0.2703835964202881,0.030454685911536217,8.082389831542969e-05,0.0006096966098994017,0.2459716796875,0.013916551010808605,0.001953125,6.155034443861948,6.156768622071375,0.002261002946081723,0.9999976740621773,0.0,0.00048828125,0.001220703125,0.001708984375,0.0018907487392425537,0.01601576991379261,0.04003942385315895,0.05605519190430641,0.06201711669564247,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.10.deepnorm_alpha.tensor,transformer_encoder.10.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,10.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.10.norm1.weight.tensor,transformer_encoder.10.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,10.0,norm1_weight,Norm/deepnorm,512,512,0.2463228702545166,0.026740267872810364,0.24713134765625,0.026665417477488518,0.0008084774017333984,0.0006071063689887524,0.4334716796875,0.022877357465658294,0.0029296875,5.60639589730117,5.624401145422409,0.004080581871977148,0.9999969746380741,0.0,0.000732421875,0.0018310546875,0.002197265625,0.002742558717727661,0.027390211820602417,0.06847552955150604,0.08217063546180725,0.10256283730268478,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.10.norm2.weight.tensor,transformer_encoder.10.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,10.0,norm2_weight,Norm/deepnorm,512,512,0.33830833435058594,0.027939941734075546,0.3386029005050659,0.027973704040050507,0.00029456615447998047,0.0006333519122563303,0.28411865234375,0.015805277332079957,0.00244140625,7.681105023995469,7.687810379833734,0.002057682753028742,0.9999984103984421,0.0,0.00048828125,0.00146484375,0.001708984375,0.0023166537284851074,0.017476094886660576,0.05242828652262688,0.06116633489727974,0.08291545510292053,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.11.deepnorm_alpha.tensor,transformer_encoder.11.deepnorm_alpha,transformer_norm_deepnorm,Transformer norm/deepnorm,3,11.0,deepnorm_alpha,Norm/deepnorm,scalar,1,2.44921875,0.0,2.44921875,0.0,0.0,0.0,0.0,0.0,0.0,2.44921875,2.44921875,0.0,0.9999999999998332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.11.norm1.weight.tensor,transformer_encoder.11.norm1.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,11.0,norm1_weight,Norm/deepnorm,512,512,0.25324106216430664,0.026536356657743454,0.2539680004119873,0.026481466367840767,0.0007269382476806641,0.0005735753802582622,0.4017333984375,0.020952401054102267,0.00244140625,5.761564484163635,5.777794707509856,0.0036365818887715076,0.9999975393482423,0.0,0.000732421875,0.001708984375,0.001953125,0.0023790299892425537,0.027600685134530067,0.06440159678459167,0.07360182702541351,0.0896516889333725,0.0,0.0,0.0,0.0
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_encoder.11.norm2.weight.tensor,transformer_encoder.11.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,11.0,norm2_weight,Norm/deepnorm,512,512,0.3390350341796875,0.018608592450618744,0.33946657180786133,0.018597004935145378,0.0004315376281738281,0.0005517842364497483,0.283447265625,0.015850349451298273,0.002197265625,7.683033211474052,7.692768555553742,0.0020630327912190805,0.9999988655135373,0.0,0.00048828125,0.00146484375,0.001708984375,0.0020725131034851074,0.02623954601585865,0.0787186324596405,0.09183841198682785,0.11137393116950989,0.0,0.0,0.0,0.0
