name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,component,component_label,component_order,layer,submodule_group,numel,delta_l1_sum,delta_l2_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,tail_abs_delta_z_gt_1p0_count,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_count,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_count,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_count,tail_abs_delta_z_gt_5p0_fraction,p999_abs_delta_z_approx,delta_energy_share
Alpha,Alpha,Alpha,Alpha,base,,,0,conv,Convolution front-end,0,0.0,Conv,384,17.615575432777405,2.6611771655105008,14.461701556876564,16.90036478043933,0.18401549465283512,0.9976784482478915,0.2526041666666667,2,0.005208333333333333,0,0.0,0,0.0,0,0.0,1.6074923465346864,0.08724064487876768
Alpha,Alpha,Alpha,Alpha,base,,,0,conv,Convolution front-end,0,1.0,Conv,20544,128.62090063095093,2.828518539783339,46.497315688230195,45.93533025275521,0.06083186734367242,0.998201017774081,0.08172702492211838,9,0.0004380841121495327,0,0.0,0,0.0,0,0.0,0.7247818652662539,0.09855742542037255
Alpha,Alpha,Alpha,Alpha,base,,,0,conv,Convolution front-end,0,2.0,Conv,73856,282.06631994247437,2.1349887015872357,38.04358883556148,37.917423573299544,0.05611953989975535,0.9984257464978658,0.01948386048526863,9,0.00012185875216637782,0,0.0,0,0.0,0,0.0,0.48197583222218154,0.0561516409975765
Alpha,Alpha,Alpha,Alpha,base,,,0,conv,Convolution front-end,0,3.0,Conv,147584,214.08122515678406,1.2852882039236013,19.38435817030847,19.942440365571485,0.06630543000862649,0.9982661197420741,0.005969481786643539,40,0.0002710320901994796,7,4.7430615784908936e-05,2,1.355160450997398e-05,0,0.0,0.6814801818397729,0.020350371138383103
Alpha,Alpha,Alpha,Alpha,base,,,0,conv,Convolution front-end,0,4.0,Conv,328192,375.89901781082153,1.4081686613545408,24.802331738681307,24.569058598239934,0.056775656264540945,0.9984176893204137,0.025710559672386897,90,0.00027422971918876753,1,3.046996879875195e-06,0,0.0,0,0.0,0.5644740020113083,0.02442759103508027
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,0.0,Self-attention,1049088,574.1147443652153,0.7246247173402378,72.72642185497955,72.69244852876237,0.009963706433752084,0.9999489968710946,0.007684770009760859,0,0.0,0,0.0,0,0.0,0,0.0,0.07857900155099959,0.006468410576766438
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,1.0,Self-attention,1049088,613.3670381903648,0.7676334181606318,62.75676637620779,62.70602917760169,0.012231882910583535,0.9999239161067841,0.00557055270863836,0,0.0,0,0.0,0,0.0,0,0.0,0.05413702789210576,0.007259037446216958
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,2.0,Self-attention,1049088,660.4182123541832,0.813078603764874,72.67765985494144,72.62944598016112,0.011187462631401452,0.9999360914775277,0.004503911969253294,0,0.0,0,0.0,0,0.0,0,0.0,0.04468224913653121,0.008143973579563282
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,3.0,Self-attention,1049088,666.0706535577774,0.819893321610143,76.67362987359456,76.63933163133869,0.01069328950464224,0.9999415747591086,0.004315176610541728,0,0.0,0,0.0,0,0.0,0,0.0,0.041032663752899934,0.008281061089521324
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,4.0,Self-attention,1049088,653.5290666818619,0.8042459527467091,78.77963763724014,78.74748571711527,0.010208804925582973,0.9999463995140327,0.003643164348462665,0,0.0,0,0.0,0,0.0,0,0.0,0.03926594460221114,0.007967995107373619
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,5.0,Self-attention,1049088,669.4201683402061,0.8234544623493648,79.58207756336601,79.55336649342169,0.010347235050425663,0.9999449302833349,0.004074967972181552,0,0.0,0,0.0,0,0.0,0,0.0,0.040926695642457066,0.00835315356059128
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,6.0,Self-attention,1049088,641.3289641141891,0.7897685952852762,80.26332072343511,80.23553292127029,0.009839719913988949,0.9999501462357834,0.0035049490605173254,0,0.0,0,0.0,0,0.0,0,0.0,0.03770133521232114,0.007683710811778697
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,7.0,Self-attention,1049088,655.5899775624275,0.8067280619256357,80.81129729931499,80.7835868335123,0.009982862407685469,0.9999484258512362,0.0038652620180575892,0,0.0,0,0.0,0,0.0,0,0.0,0.03922674006989842,0.008017253553353547
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,8.0,Self-attention,1049088,655.3338857293129,0.8060177236824937,82.64227212211796,82.61904836448275,0.009753092491109831,0.9999508586134834,0.003631725841874085,0,0.0,0,0.0,0,0.0,0,0.0,0.036621961571339054,0.008003141103779587
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,9.0,Self-attention,1049088,691.7433673143387,0.8495078661225216,81.46292152450843,81.35315959948586,0.010428153695260407,0.9999449880592477,0.003991085590531967,0,0.0,0,0.0,0,0.0,0,0.0,0.04108968553503698,0.008890088818026231
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,10.0,Self-attention,1049088,675.1480352282524,0.8297005447559611,81.52731743185629,81.49787188893389,0.010176963634912274,0.9999466724154092,0.003945331564177648,0,0.0,0,0.0,0,0.0,0,0.0,0.04068210103399389,0.00848035516149943
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,11.0,Self-attention,1049088,664.8602213263512,0.8175919000370878,78.93266472916565,78.88922995536875,0.010358093228480312,0.9999446830363308,0.0038728876891166424,0,0.0,0,0.0,0,0.0,0,0.0,0.04032773343422313,0.008234636843447456
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,12.0,Self-attention,1049088,678.0187138319016,0.8364824861447807,77.3956421424041,77.34779186977636,0.0108078757794358,0.9999402139737605,0.003968208577354807,0,0.0,0,0.0,0,0.0,0,0.0,0.04087635396550496,0.008619557980391665
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,13.0,Self-attention,1049088,685.4231872558594,0.844049303274506,75.74498464486366,75.71134041692858,0.011143302850107987,0.9999363599184705,0.004018728648121034,0,0.0,0,0.0,0,0.0,0,0.0,0.0413949047016013,0.008776208291267077
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,14.0,Self-attention,1049088,685.1231429576874,0.8444992835315434,77.59547381842589,77.56227543972807,0.01088335752040987,0.9999393438588099,0.0038271336627623232,0,0.0,0,0.0,0,0.0,0,0.0,0.04089941960491319,0.008785568344350618
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,15.0,Self-attention,1049088,744.2358422279358,0.9238243590073638,77.27375583739308,77.24939742362547,0.011955214923826825,0.9999269405384028,0.004057810212298682,0,0.0,0,0.0,0,0.0,0,0.0,0.047152930593618664,0.010513567548506245
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,16.0,Self-attention,1049088,788.3764172196388,0.9828382528597599,69.91971956990635,69.9319776684859,0.014056667545371025,0.9998996981351059,0.0046783491947291365,0,0.0,0,0.0,0,0.0,0,0.0,0.05761286483740595,0.011899683024023227
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_self_attn,Transformer self-attention,1,17.0,Self-attention,1049088,825.8803803324699,1.0288810923321259,87.56039058382642,87.61991201748988,0.01175053109598808,0.9999296711958247,0.0041569439360663735,0,0.0,0,0.0,0,0.0,0,0.0,0.05134785494851105,0.013040722794078004
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,0.0,Feed-forward,3145728,1786.945556640625,1.3207908756921187,100.05765915835728,99.93172107470743,0.013200297576437826,0.9999108299020023,0.004933675130208333,0,0.0,0,0.0,0,0.0,0,0.0,0.05115572092963089,0.02149014821432783
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,1.0,Feed-forward,3145728,1955.5654296875,1.4028269963185729,118.69927370512846,118.54809521416297,0.011818328390142048,0.9999280291927469,0.004021962483723958,0,0.0,0,0.0,0,0.0,0,0.0,0.04156119345280329,0.024242618130488783
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,2.0,Feed-forward,3145728,2035.5914306640625,1.4415189497393828,123.8261780209712,123.67477393159548,0.01164147172090893,0.9999298059339112,0.003972053527832031,0,0.0,0,0.0,0,0.0,0,0.0,0.04115134000410277,0.02559835174313232
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,3.0,Feed-forward,3145728,2009.6134033203125,1.4232639194345926,123.03037488576246,122.89517533692586,0.011568394559117016,0.9999303971461495,0.0038836797078450522,0,0.0,0,0.0,0,0.0,0,0.0,0.041054668367812915,0.024954114897139956
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,4.0,Feed-forward,3145728,2010.7828979492188,1.4235533984304851,122.62340523618951,122.4933173400441,0.011609149131754369,0.9999299894261495,0.003907521565755208,0,0.0,0,0.0,0,0.0,0,0.0,0.04108523479127665,0.0249642668115417
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,5.0,Feed-forward,3145728,1995.8057861328125,1.4140074281875084,121.9855888485142,121.86485334364765,0.011591594068898243,0.9999301340669277,0.003952344258626302,0,0.0,0,0.0,0,0.0,0,0.0,0.04111458492225704,0.02463058191728749
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,6.0,Feed-forward,3145728,1974.79638671875,1.399090172394065,120.82866954002473,120.70750295458542,0.0115791242071949,0.9999302487058438,0.0040429433186848955,0,0.0,0,0.0,0,0.0,0,0.0,0.0411702489087535,0.024113636097533527
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,7.0,Feed-forward,3145728,2016.878173828125,1.428187662331711,121.86810477289576,121.75725682621037,0.011719125894286798,0.9999285950325477,0.004140218098958333,0,0.0,0,0.0,0,0.0,0,0.0,0.04128886012484968,0.025127069713096608
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,8.0,Feed-forward,3145728,2079.2666015625,1.4720349607591956,126.31817852772616,126.20502757170571,0.011653389701436204,0.9999293125094106,0.004436492919921875,0,0.0,0,0.0,0,0.0,0,0.0,0.04113013722637737,0.02669362406283798
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,9.0,Feed-forward,3145728,2133.25244140625,1.5099131128437167,124.29381576216393,124.16431197082156,0.012147934340779444,0.9999235813179523,0.004238128662109375,0,0.0,0,0.0,0,0.0,0,0.0,0.04166940459326453,0.028085050179392182
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,10.0,Feed-forward,3145728,2094.074462890625,1.4834016118069024,118.41869697378345,118.31065932271277,0.012526751684620361,0.9999188457926234,0.0043519337972005205,0,0.0,0,0.0,0,0.0,0,0.0,0.04210500603977968,0.027107457388780495
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,11.0,Feed-forward,3145728,2073.2825927734375,1.4693551744415965,117.24210602757547,117.13027144287359,0.012532657628104958,0.9999188179742438,0.004300435384114583,0,0.0,0,0.0,0,0.0,0,0.0,0.04211648356695705,0.02659652297675162
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,12.0,Feed-forward,3145728,2136.2346801757812,1.5132202262174026,118.1794145502401,118.09486429416077,0.012804431566836829,0.9999153270261636,0.004350026448567708,0,0.0,0,0.0,0,0.0,0,0.0,0.04466197019670333,0.028208212447155174
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,13.0,Feed-forward,3145728,2148.4592895507812,1.5224165992569059,118.55297594522354,118.46910033580487,0.012841656543150073,0.9999148134450662,0.004346211751302083,0,0.0,0,0.0,0,0.0,0,0.0,0.04533953125653882,0.028552116807968295
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,14.0,Feed-forward,3145728,2223.1909790039062,1.5751524775735843,119.79008536093983,119.70135363687413,0.013149272519737132,0.9999106992112329,0.004384040832519531,0,0.0,0,0.0,0,0.0,0,0.0,0.04771450079906147,0.03056444343726473
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,15.0,Feed-forward,3145728,2325.4666137695312,1.6508091503119868,120.42536508015037,120.32016818095688,0.013708151511214102,0.9999034137529179,0.004549662272135417,0,0.0,0,0.0,0,0.0,0,0.0,0.05168681312513524,0.033571057785406075
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,16.0,Feed-forward,3145728,2435.6790161132812,1.7293649946556824,122.27695334899582,122.16142025065135,0.014143016711577812,0.9998974952198074,0.004582405090332031,0,0.0,0,0.0,0,0.0,0,0.0,0.05273012093177972,0.03684212047228317
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_ffn,Transformer FFN,2,17.0,Feed-forward,3145728,2697.3584594726562,1.9191807726188295,124.91481863278872,124.75333866399127,0.015363915935871606,0.9998796087291423,0.005040168762207031,0,0.0,0,0.0,0,0.0,0,0.0,0.05539860893316047,0.04537358124549527
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,0.0,Norm/deepnorm,1025,0.5857940316200256,0.023306647114547826,5.030958463384759,5.038970709859241,0.004632645505656352,0.9999906575878289,0.03121951219512195,0,0.0,0,0.0,0,0.0,0,0.0,0.03676437755050645,6.691614164464685e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,1.0,Norm/deepnorm,1025,0.6878762245178223,0.02745719668323197,6.668480467421702,6.682021276564009,0.004117459264875659,0.9999936890335357,0.006829268292682927,0,0.0,0,0.0,0,0.0,0,0.0,0.042149367893355986,9.287176088580486e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,2.0,Norm/deepnorm,1025,0.676567018032074,0.026738330743143378,7.704114374533807,7.718115405973266,0.0034706559953892042,0.9999957782524567,0.000975609756097561,0,0.0,0,0.0,0,0.0,0,0.0,0.08718207822828865,8.807240842901594e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,3.0,Norm/deepnorm,1025,0.6739501953125,0.026916711508021683,8.920147890652558,8.934631847787191,0.0030175185252505447,0.999996900642667,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09993052616925908,8.92514519975506e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,4.0,Norm/deepnorm,1025,0.6610107421875,0.026197949985207414,9.422039783358974,9.43663132061184,0.0027804966427200776,0.999997464668628,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09997394731347216,8.454850018624016e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,5.0,Norm/deepnorm,1025,0.7236328125,0.02816360790716471,10.584850252630194,10.602423524011835,0.002660746938782981,0.9999979767461629,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08718207822828865,9.771199255115317e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,6.0,Norm/deepnorm,1025,0.790771484375,0.030698195976658196,11.533993113026714,11.554812293316974,0.00266154103577402,0.9999982772187086,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09679551955707216,1.1609058487544672e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,7.0,Norm/deepnorm,1025,0.823974609375,0.03162445785600568,11.783549360123246,11.805417798803093,0.002683780318604464,0.9999983185348145,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.07497429570065349,1.2320191794219794e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,8.0,Norm/deepnorm,1025,1.0340576171875,0.03834348796329018,9.960370311670419,9.98852090022191,0.0038496046596138934,0.9999967358324211,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1664310178208303,1.811150431159032e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,9.0,Norm/deepnorm,1025,0.6215133666992188,0.02438952285573893,8.316425285837186,8.324910013898165,0.0029326930763475005,0.99999638748555,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.07397762247932108,7.327872407161937e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,10.0,Norm/deepnorm,1025,0.710205078125,0.02787001844976969,9.819863636134434,9.834174545858595,0.0028381268297059388,0.9999971595778322,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12195682761741908,9.56854278362091e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,11.0,Norm/deepnorm,1025,0.676025390625,0.02595996756841106,9.910766727107475,9.926436113285211,0.002619370254917203,0.9999979519483727,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1265149538569844,8.301939836780863e-06
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,12.0,Norm/deepnorm,1025,0.768798828125,0.029433883736440604,9.29505464058627,9.313778578269364,0.003166617612758965,0.9999971117036506,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.20674128791550117,1.0672506569460916e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,13.0,Norm/deepnorm,1025,0.848876953125,0.03242845583391563,10.103855046976017,10.126744061246065,0.0032095131692945196,0.9999976016098611,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.17764262517977764,1.2954594661506635e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,14.0,Norm/deepnorm,1025,1.0987548828125,0.04116268134935861,11.51499608055111,11.547680404717312,0.003574702158942027,0.9999978059249707,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.20674128791550117,2.0872698735701622e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,15.0,Norm/deepnorm,1025,0.8319091796875,0.032382702430381584,13.669368073731729,13.689842128247422,0.0023689977660787914,0.9999984190050906,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.11625916981796243,1.291806509825719e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,16.0,Norm/deepnorm,1025,1.0274658203125,0.04008462685832811,10.934962386985386,10.96138853312931,0.003665730657293573,0.9999963251875454,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.17671604605920432,1.9793699877509478e-05
Alpha,Alpha,Alpha,Alpha,base,,,0,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,Norm/deepnorm,1025,2.722628355026245,0.10616842620081847,8.623354879302466,8.697308169949837,0.012311731070656575,0.9999614254864839,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5588252046463081,0.00013885516850731564
Alpha,Alpha,Alpha,Alpha,base,,,0,upsample,Upsample,4,,Upsample,525312,461.5145927667618,0.7980427599363551,46.808640365494604,46.82092962139975,0.017049048075419473,0.9998535522091899,0.005781326145224172,0,0.0,0,0.0,0,0.0,0,0.0,0.06430303073669123,0.007845553973077053
Alpha,Alpha,Alpha,Alpha,base,,,0,crf,CRF head,5,,CRF,2097152,2135.654541015625,1.8234170136203904,48.61623023021093,48.46926126019846,0.0375063431489028,0.9992960096380006,0.01239776611328125,0,0.0,0,0.0,0,0.0,0,0.0,0.1292268764847254,0.040958429525684854
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,conv,Convolution front-end,0,0.0,Conv,384,19.988454222679138,3.002868905421482,14.461701556876564,17.261194162885516,0.20764284849962245,0.997636295176764,0.21354166666666666,6,0.015625,0,0.0,0,0.0,0,0.0,1.6928858782868046,0.1031860070828387
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,conv,Convolution front-end,0,1.0,Conv,20544,102.84155988693237,2.3286036313017573,46.497315688230195,46.19807381185693,0.050080388444684855,0.9987586056194929,0.08308995327102804,0,0.0,0,0.0,0,0.0,0,0.0,0.6968792607482518,0.0620496308663562
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,conv,Convolution front-end,0,2.0,Conv,73856,282.5517930984497,2.020465708423438,38.04358883556148,38.7332213469663,0.05310922997187747,0.9987761519353829,0.020038994800693242,8,0.00010831889081455805,0,0.0,0,0.0,0,0.0,0.4592300951077985,0.046714427344758
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,conv,Convolution front-end,0,3.0,Conv,147584,198.16839289665222,1.1603165140141622,19.38435817030847,19.820230895082304,0.05985839220570066,0.9984951772542534,0.006762250650477017,27,0.00018294666088464873,8,5.420641803989592e-05,2,1.355160450997398e-05,0,0.0,0.5873806435721546,0.015406394279058131
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,conv,Convolution front-end,0,4.0,Conv,328192,353.40106201171875,1.212690597969828,24.802331738681307,24.706299705079015,0.04889421731580531,0.9988076127492569,0.024190108229329172,6,1.828198127925117e-05,0,0.0,0,0.0,0,0.0,0.4491411876685383,0.01682860366785269
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,0.0,Self-attention,1049088,618.2723389267921,0.778476016490636,72.72642185497955,72.6875078485424,0.010704170460124507,0.9999415838082325,0.008302449365544168,0,0.0,0,0.0,0,0.0,0,0.0,0.08738157536399883,0.006934873380206134
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,1.0,Self-attention,1049088,653.2106263041496,0.8172072941255302,62.75676637620779,62.70319149433016,0.013021819658881197,0.9999141439157192,0.005846983284529038,0,0.0,0,0.0,0,0.0,0,0.0,0.05558386634327335,0.007642096724461624
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,2.0,Self-attention,1049088,705.7855644822121,0.868982723243281,72.67765985494144,72.62555492799727,0.011956669009124486,0.9999271890855178,0.004860412091264032,0,0.0,0,0.0,0,0.0,0,0.0,0.05041533724118066,0.00864112615500739
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,3.0,Self-attention,1049088,713.8261834979057,0.8787689064668913,76.67362987359456,76.63491329642927,0.01146116217421339,0.9999328608120739,0.004554432040019521,0,0.0,0,0.0,0,0.0,0,0.0,0.04206933596851339,0.008836848819700044
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,4.0,Self-attention,1049088,702.0017412900925,0.8639148393718622,78.77963763724014,78.74408885251005,0.010966220019314582,0.9999382867493374,0.003919594924353343,0,0.0,0,0.0,0,0.0,0,0.0,0.040996826576960646,0.008540630425534297
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,5.0,Self-attention,1049088,721.1065833568573,0.8870609003642338,79.58207756336601,79.5511555386361,0.011146490862316507,0.9999362993328115,0.004386667276720351,0,0.0,0,0.0,0,0.0,0,0.0,0.04204796110125858,0.009004403235770914
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,6.0,Self-attention,1049088,690.9194203615189,0.8508524667887829,80.26332072343511,80.23205339885799,0.010600763326508396,0.9999423297494365,0.003795677769643729,0,0.0,0,0.0,0,0.0,0,0.0,0.04022678330670855,0.00828431465790208
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,7.0,Self-attention,1049088,707.2981088757515,0.8702072064110116,80.81129729931499,80.77928916573065,0.010768385553666607,0.9999403537686575,0.004144552220595413,0,0.0,0,0.0,0,0.0,0,0.0,0.041035614799121656,0.008665495726516915
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,8.0,Self-attention,1049088,706.1764283180237,0.8683976865280578,82.64227212211796,82.61685662530246,0.010507911559411661,0.9999432216017454,0.003956770070766227,0,0.0,0,0.0,0,0.0,0,0.0,0.039614582527928204,0.008629494912687871
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,9.0,Self-attention,1049088,742.0032885074615,0.9119962280240197,81.46292152450843,81.35262601144979,0.011195231044465194,0.9999366522503036,0.004331381161542216,0,0.0,0,0.0,0,0.0,0,0.0,0.04198202924696332,0.009517746768820872
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,10.0,Self-attention,1049088,716.195661842823,0.8810662230551933,81.52731743185629,81.49803203564619,0.010807006176691784,0.9999400626677395,0.0041845869936554415,0,0.0,0,0.0,0,0.0,0,0.0,0.041780058623273726,0.00888311257612173
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,11.0,Self-attention,1049088,708.2342518568039,0.8708314045442838,78.93266472916565,78.88683083458513,0.011032585907650223,0.9999378077570118,0.0040968917764763295,0,0.0,0,0.0,0,0.0,0,0.0,0.04151548194738946,0.008677931675437536
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,12.0,Self-attention,1049088,720.2689837217331,0.8893872034795237,77.3956421424041,77.34701324514651,0.011491437745849882,0.9999327057127418,0.00427037579306979,0,0.0,0,0.0,0,0.0,0,0.0,0.041858258981581506,0.00905169297166114
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,13.0,Self-attention,1049088,722.3778672218323,0.8900667357238603,75.74498464486366,75.70890245624354,0.011750833931738144,0.9999296034855073,0.004230341020009761,0,0.0,0,0.0,0,0.0,0,0.0,0.04327033542170032,0.009065530065350288
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,14.0,Self-attention,1049088,723.5830833911896,0.8933816607097601,77.59547381842589,77.55626537523587,0.011513321805344857,0.9999323260177571,0.00399871126159102,0,0.0,0,0.0,0,0.0,0,0.0,0.04208810825209938,0.009133182326126038
AlphaQCH,AlphaQCH,AlphaQCH,Alpha,QCH,,,1,transformer_self_attn,Transformer self-attention,1,15.0,Self-attention,1049088,799.1304061412811,0.993720429494569,77.27375583739308,77.24799298947677,0.012859740266613143,0.9999158189719827,0.004356164592484138,0,0.0,0,0.0,0,0.0,0,0.0,0.05243853560354948,0.01129994938689164
