name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,tensor,tensor_stem,component,component_label,component_order,layer,submodule,submodule_group,shape,numel,baseline_mean,baseline_std,tuned_mean,tuned_std,delta_mean,delta_std,delta_l1_sum,delta_l2_norm,delta_linf_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,abs_delta_q500,abs_delta_q950,abs_delta_q990,abs_delta_q999,abs_delta_z_q500,abs_delta_z_q950,abs_delta_z_q990,abs_delta_z_q999,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_fraction,relative_l2_rank
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.4.conv.weight.tensor,conv.4.conv.weight,conv,Convolution front-end,0,4.0,conv_weight,Conv,512x128x5,327680,0.0007904483936727047,0.04287688806653023,0.0007892389548942447,0.04272487759590149,-1.2094021712982794e-06,0.001966290408745408,315.81011962890625,1.1255703645840551,0.07055914402008057,24.54832830078825,24.46131676885785,0.04585120219969794,0.9989514510088483,0.02373352088034153,0.00046384544111788273,0.0034695640206336975,0.007573534268885851,0.019282445311546326,0.010818073526024818,0.08091919124126434,0.17663437128067017,0.4497164189815521,7.324219041038305e-05,0.0,0.0,0.0,8.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.4.conv.bias.tensor,conv.4.conv.bias,conv,Convolution front-end,0,4.0,conv_bias,Conv,512,512,0.018486348912119865,0.1553741842508316,0.018094085156917572,0.15668196976184845,-0.00039226264925673604,0.006533532403409481,1.8020455837249756,0.1481031617834229,0.06813371181488037,3.5405137074041804,3.5688706038584477,0.04183098104482887,0.9991638192743267,0.03515625,0.0019220028771087527,0.012482217513024807,0.026185208931565285,0.05269978940486908,0.01237015426158905,0.08033648878335953,0.16852997243404388,0.33917978405952454,0.0,0.0,0.0,0.0,9.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,crf.linear.weight.tensor,crf.linear.weight,crf,CRF head,5,,linear_weight,CRF,4096x512,2097152,-0.00031572766602039337,0.03356962278485298,-0.0003173798613715917,0.033443402498960495,-1.6521721590834204e-06,0.0009240385261364281,1555.0997314453125,1.3381427610840886,0.0044403076171875,48.61623023021093,48.433477655568986,0.027524609677624014,0.9996236155340307,0.008899211883544922,0.000640869140625,0.001800537109375,0.002346038818359375,0.00299072265625,0.019090740010142326,0.053635887801647186,0.0698857456445694,0.08909011632204056,0.0,0.0,0.0,0.0,10.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.0.self_attn.out_proj.weight.tensor,transformer_encoder.0.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-1.71788597072009e-05,0.029549462720751762,-1.9958239136030897e-05,0.029541034251451492,-2.779392389129498e-06,0.0007363020558841527,150.08328247070312,0.37698917513011326,0.0037841796875,15.129331866915267,15.12501715036476,0.024917767581956875,0.9996889387962027,0.012943267822265625,0.000457763671875,0.0014801025390625,0.001995086669921875,0.0026201605796813965,0.015491433441638947,0.05008896812796593,0.06751682609319687,0.08867029845714569,0.0,0.0,0.0,0.0,11.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,upsample.linear.bias.tensor,upsample.linear.bias,upsample,Upsample,4,,linear_bias,Upsample,1024,1024,0.0006987148080952466,0.0231142770498991,0.0006939128506928682,0.023224391043186188,-4.801957402378321e-06,0.0005609728978015482,0.46005576848983765,0.017951790240950154,0.002197265625,0.73999470476885,0.7435121460456742,0.024259349594310198,0.9997184177520742,0.0078125,0.000377655029296875,0.0010825155768543482,0.001468658447265625,0.0017686150968074799,0.016338597983121872,0.046833183616399765,0.06353899091482162,0.07651610672473907,0.0,0.0,0.0,0.0,12.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.1.self_attn.out_proj.weight.tensor,transformer_encoder.1.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-6.949186354177073e-05,0.046070944517850876,-6.813222717028111e-05,0.04605219140648842,1.359625457553193e-06,0.0007895753369666636,164.18511962890625,0.40426305730795503,0.0043487548828125,23.588355654028483,23.57875402987958,0.017138246651749834,0.9998528129561329,0.00860595703125,0.000518798828125,0.001556396484375,0.0020751953125,0.0026702880859375,0.0112608652561903,0.03378259763121605,0.0450434610247612,0.05796033516526222,0.0,0.0,0.0,0.0,13.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.0.conv.bias.tensor,conv.0.conv.bias,conv,Convolution front-end,0,0.0,conv_bias,Conv,64,64,-0.34886807203292847,0.4828624725341797,-0.34870052337646484,0.48141470551490784,0.0001675578678259626,0.010194698348641396,0.34765803813934326,0.0815685997158277,0.057636916637420654,4.765644611255755,4.75547454968997,0.017115963603991258,0.9998554618175679,0.046875,0.0029295682907104492,0.0189259871840477,0.036852072924375534,0.05555844306945801,0.006067086476832628,0.03919539973139763,0.07632002234458923,0.11506059765815735,0.0,0.0,0.0,0.0,14.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.17.norm2.weight.tensor,transformer_encoder.17.norm2.weight,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,norm2_weight,Norm/deepnorm,512,512,0.24103976786136627,0.018107499927282333,0.24490757286548615,0.01846916787326336,0.0038678054697811604,0.0007709593046456575,1.980316400527954,0.08924013000229707,0.007080078125,5.469475223955573,5.557361072034184,0.016316031492641353,0.9999961897945457,0.0,0.00390625,0.005059812217950821,0.0058325231075286865,0.006830573081970215,0.21572542190551758,0.27943170070648193,0.3221052289009094,0.3772232234477997,0.0,0.0,0.0,0.0,15.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.2.self_attn.out_proj.weight.tensor,transformer_encoder.2.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-8.489452739013359e-05,0.05466361343860626,-8.623895701020956e-05,0.05463267117738724,-1.3444375781546114e-06,0.0007870542467571795,163.720947265625,0.4029722582341543,0.005126953125,27.987814295214935,27.971973016111367,0.014398132486645657,0.999895612025497,0.005672454833984375,0.000518798828125,0.001544952392578125,0.0020616138353943825,0.0027008056640625,0.00949075073003769,0.028262896463274956,0.03771454840898514,0.049407731741666794,0.0,0.0,0.0,0.0,16.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.0.ff.fc2.weight.tensor,transformer_encoder.0.ff.fc2.weight,transformer_ffn,Transformer FFN,2,0.0,ff_fc2_weight,Feed-forward,512x2048,1048576,-7.165218994487077e-05,0.056143082678318024,-7.076558540575206e-05,0.05606390908360481,8.866089160619595e-07,0.0007904348894953728,659.03125,0.8094047128533092,0.00408935546875,57.49062423560906,57.40954587027535,0.014078899361679893,0.9998997301623456,0.005190849304199219,0.00052642822265625,0.001556396484375,0.00206756591796875,0.0026397705078125,0.009376544505357742,0.027721958234906197,0.0368267185986042,0.047018613666296005,0.0,0.0,0.0,0.0,17.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,upsample.linear.weight.tensor,upsample.linear.weight,upsample,Upsample,4,,linear_weight,Upsample,1024x512,524288,2.0732361008413136e-05,0.06463779509067535,2.0352323190309107e-05,0.06462730467319489,-3.800447530011297e-07,0.0008855609339661896,367.15301513671875,0.6412142857799088,0.0064697265625,46.802790736270474,46.79519508670869,0.013700342985807834,0.9999050387545628,0.004604339599609375,0.0005893707275390625,0.0017242431640625,0.0023193359375,0.00335693359375,0.009118050336837769,0.02667546086013317,0.03588203713297844,0.05193452537059784,0.0,0.0,0.0,0.0,18.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.16.self_attn.Wqkv.weight.tensor,transformer_encoder.16.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,16.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-6.306452269200236e-05,0.06916620582342148,-6.27594708930701e-05,0.0691930428147316,3.0504921255669615e-07,0.000902387429960072,551.3067016601562,0.8002456362437592,0.011962890625,61.33735798332856,61.36115551592881,0.013046627089175445,0.9999134133922744,0.0043245949782431126,0.000579833984375,0.00176239013671875,0.00244140625,0.00408935546875,0.008383196778595448,0.02548050694167614,0.03529766947031021,0.05912359803915024,0.0,0.0,0.0,0.0,19.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.3.self_attn.out_proj.weight.tensor,transformer_encoder.3.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-5.6098444474628195e-05,0.06004486232995987,-5.560688805417158e-05,0.06004375219345093,4.915380031889072e-07,0.0007787813665345311,162.1937255859375,0.3987360378140869,0.00372314453125,30.742993556776984,30.74242574558254,0.01296998085361068,0.9999152070731353,0.005168914794921875,0.000518798828125,0.00152587890625,0.002025201916694641,0.00262451171875,0.008640184998512268,0.025412309914827347,0.03372814133763313,0.043709173798561096,0.0,0.0,0.0,0.0,20.0
